,URL,Active?
138,https://www.airbnb.com/rooms/11127133,False
139,https://www.airbnb.com/rooms/11193012,True
140,https://www.airbnb.com/rooms/11259633,True
141,https://www.airbnb.com/rooms/11457344,True
142,https://www.airbnb.com/rooms/11603110,True
143,https://www.airbnb.com/rooms/11677088,False
144,https://www.airbnb.com/rooms/12111798,True
145,https://www.airbnb.com/rooms/12740637,True
146,https://www.airbnb.com/rooms/12869052,True
147,https://www.airbnb.com/rooms/12934167,True
148,https://www.airbnb.com/rooms/12956911,True
149,https://www.airbnb.com/rooms/13047164,True
150,https://www.airbnb.com/rooms/13066485,True
151,https://www.airbnb.com/rooms/13248226,True
152,https://www.airbnb.com/rooms/13304857,True
153,https://www.airbnb.com/rooms/13686486,True
154,https://www.airbnb.com/rooms/13849782,False
155,https://www.airbnb.com/rooms/14121748,True
156,https://www.airbnb.com/rooms/14178336,False
157,https://www.airbnb.com/rooms/14321935,True
158,https://www.airbnb.com/rooms/14845753,True
159,https://www.airbnb.com/rooms/14979517,False
160,https://www.airbnb.com/rooms/14979848,False
161,https://www.airbnb.com/rooms/15132115,True
162,https://www.airbnb.com/rooms/15206870,False
163,https://www.airbnb.com/rooms/15271193,True
164,https://www.airbnb.com/rooms/15378017,False
165,https://www.airbnb.com/rooms/15378086,False
166,https://www.airbnb.com/rooms/15378853,False
167,https://www.airbnb.com/rooms/15379032,False
168,https://www.airbnb.com/rooms/15720157,True
169,https://www.airbnb.com/rooms/16365697,False
170,https://www.airbnb.com/rooms/16365702,False
171,https://www.airbnb.com/rooms/16455447,True
172,https://www.airbnb.com/rooms/16456456,True
173,https://www.airbnb.com/rooms/16678896,True
174,https://www.airbnb.com/rooms/16750390,False
175,https://www.airbnb.com/rooms/16753137,False
176,https://www.airbnb.com/rooms/16845860,False
177,https://www.airbnb.com/rooms/16900385,True
178,https://www.airbnb.com/rooms/17250607,True
179,https://www.airbnb.com/rooms/17533488,True
180,https://www.airbnb.com/rooms/17768713,True
181,https://www.airbnb.com/rooms/604600,True
182,https://www.airbnb.com/rooms/828298,True
183,https://www.airbnb.com/rooms/1246769,True
184,https://www.airbnb.com/rooms/1251707,True
185,https://www.airbnb.com/rooms/1251813,True
186,https://www.airbnb.com/rooms/1954452,True
187,https://www.airbnb.com/rooms/2620429,True
188,https://www.airbnb.com/rooms/8016222,True
189,https://www.airbnb.com/rooms/12450174,True
190,https://www.airbnb.com/rooms/13865308,True
191,https://www.airbnb.com/rooms/14021264,True
192,https://www.airbnb.com/rooms/15067158,True
193,https://www.airbnb.com/rooms/15288344,True
194,https://www.airbnb.com/rooms/16427809,True
195,https://www.airbnb.com/rooms/17378212,True
196,https://www.airbnb.com/rooms/17380370,True
197,https://www.airbnb.com/rooms/17588092,True
198,https://www.airbnb.com/rooms/2997788,True
199,https://www.airbnb.com/rooms/4777412,True
200,https://www.airbnb.com/rooms/4895802,True
201,https://www.airbnb.com/rooms/8129203,False
202,https://www.airbnb.com/rooms/8207106,True
203,https://www.airbnb.com/rooms/13169474,False
204,https://www.airbnb.com/rooms/14686651,True
205,https://www.airbnb.com/rooms/15758881,False
206,https://www.airbnb.com/rooms/16207367,True
207,https://www.airbnb.com/rooms/2493238,False
208,https://www.airbnb.com/rooms/2495026,False
209,https://www.airbnb.com/rooms/3562839,False
210,https://www.airbnb.com/rooms/3783027,True
211,https://www.airbnb.com/rooms/3861965,True
212,https://www.airbnb.com/rooms/3870340,False
213,https://www.airbnb.com/rooms/3940351,True
214,https://www.airbnb.com/rooms/4068058,True
215,https://www.airbnb.com/rooms/4372377,True
216,https://www.airbnb.com/rooms/5045729.0,False
217,https://www.airbnb.com/rooms/5105220.0,False
218,https://www.airbnb.com/rooms/5228102.0,False
219,https://www.airbnb.com/rooms/5232920.0,False
220,https://www.airbnb.com/rooms/5288427.0,False
221,https://www.airbnb.com/rooms/6199137.0,False
222,https://www.airbnb.com/rooms/6603053,False
223,https://www.airbnb.com/rooms/7009269,True
224,https://www.airbnb.com/rooms/7021581,True
225,https://www.airbnb.com/rooms/7292711,True
226,https://www.airbnb.com/rooms/7332255,True
227,https://www.airbnb.com/rooms/7462470,False
228,https://www.airbnb.com/rooms/7564020,True
229,https://www.airbnb.com/rooms/8442373,False
230,https://www.airbnb.com/rooms/8504012,False
231,https://www.airbnb.com/rooms/8974342,True
232,https://www.airbnb.com/rooms/9257416,True
233,https://www.airbnb.com/rooms/9328320,True
234,https://www.airbnb.com/rooms/10942723,True
235,https://www.airbnb.com/rooms/11297242,True
236,https://www.airbnb.com/rooms/12114652,False
237,https://www.airbnb.com/rooms/12592005,False
238,https://www.airbnb.com/rooms/13019596,True
239,https://www.airbnb.com/rooms/13319186,True
240,https://www.airbnb.com/rooms/13321861,True
241,https://www.airbnb.com/rooms/13398879,True
242,https://www.airbnb.com/rooms/13650969,True
243,https://www.airbnb.com/rooms/13676842,False
244,https://www.airbnb.com/rooms/13717077,False
245,https://www.airbnb.com/rooms/14043916,True
246,https://www.airbnb.com/rooms/14759747,True
247,https://www.airbnb.com/rooms/14788245,True
248,https://www.airbnb.com/rooms/14866378,False
249,https://www.airbnb.com/rooms/15175616,True
250,https://www.airbnb.com/rooms/15205214,False
251,https://www.airbnb.com/rooms/15360845,True
252,https://www.airbnb.com/rooms/15562444,False
253,https://www.airbnb.com/rooms/16147360,True
254,https://www.airbnb.com/rooms/16171654,True
255,https://www.airbnb.com/rooms/16305361,False
256,https://www.airbnb.com/rooms/16377844,False
257,https://www.airbnb.com/rooms/16457121,True
258,https://www.airbnb.com/rooms/16687058,False
259,https://www.airbnb.com/rooms/16779875,True
260,https://www.airbnb.com/rooms/16814616,True
261,https://www.airbnb.com/rooms/16871531,True
262,https://www.airbnb.com/rooms/16872040,False
263,https://www.airbnb.com/rooms/16872770,True
264,https://www.airbnb.com/rooms/17316098,True
265,https://www.airbnb.com/rooms/17369093,True
266,https://www.airbnb.com/rooms/17463822,False
267,https://www.airbnb.com/rooms/17492764,False
268,https://www.airbnb.com/rooms/17623793,True
269,https://www.airbnb.com/rooms/755044,True
270,https://www.airbnb.com/rooms/1187558,True
271,https://www.airbnb.com/rooms/1321634,True
272,https://www.airbnb.com/rooms/1666415,True
273,https://www.airbnb.com/rooms/5329338.0,False
274,https://www.airbnb.com/rooms/5499454.0,False
275,https://www.airbnb.com/rooms/6451507.0,False
276,https://www.airbnb.com/rooms/7358736,True
277,https://www.airbnb.com/rooms/8170590,True
278,https://www.airbnb.com/rooms/8699738,True
279,https://www.airbnb.com/rooms/11036530,False
280,https://www.airbnb.com/rooms/11602948,False
281,https://www.airbnb.com/rooms/12791898,True
282,https://www.airbnb.com/rooms/13046637,True
283,https://www.airbnb.com/rooms/13765549,True
284,https://www.airbnb.com/rooms/14788276,True
285,https://www.airbnb.com/rooms/14826787,True
286,https://www.airbnb.com/rooms/16464205,True
287,https://www.airbnb.com/rooms/16661363,False
288,https://www.airbnb.com/rooms/16676905,True
289,https://www.airbnb.com/rooms/17602564,False
290,https://www.airbnb.com/rooms/17636752,False
291,https://www.airbnb.com/rooms/17716293,True
292,https://www.airbnb.com/rooms/17881081,False
293,https://www.airbnb.com/rooms/1722473,True
294,https://www.airbnb.com/rooms/3177560,True
295,https://www.airbnb.com/rooms/4994888.0,False
296,https://www.airbnb.com/rooms/12085395,True
297,https://www.airbnb.com/rooms/15070136,True
298,https://www.airbnb.com/rooms/15869770,True
299,https://www.airbnb.com/rooms/16662326,True
300,https://www.airbnb.com/rooms/1539724,True
301,https://www.airbnb.com/rooms/1539725,True
302,https://www.airbnb.com/rooms/1865916,True
303,https://www.airbnb.com/rooms/4867951,True
304,https://www.airbnb.com/rooms/4868305,True
305,https://www.airbnb.com/rooms/4868466,True
306,https://www.airbnb.com/rooms/5165147.0,False
307,https://www.airbnb.com/rooms/5871440.0,False
308,https://www.airbnb.com/rooms/6971002,True
309,https://www.airbnb.com/rooms/6993421,True
310,https://www.airbnb.com/rooms/7156244,True
311,https://www.airbnb.com/rooms/7653077,False
312,https://www.airbnb.com/rooms/11479088,False
313,https://www.airbnb.com/rooms/11498469,True
314,https://www.airbnb.com/rooms/11512706,True
315,https://www.airbnb.com/rooms/11535164,False
316,https://www.airbnb.com/rooms/11635497,True
317,https://www.airbnb.com/rooms/11965062,True
318,https://www.airbnb.com/rooms/12472617,True
319,https://www.airbnb.com/rooms/13061881,False
320,https://www.airbnb.com/rooms/13712131,False
321,https://www.airbnb.com/rooms/14355789,True
322,https://www.airbnb.com/rooms/15326027,True
323,https://www.airbnb.com/rooms/15488229,True
324,https://www.airbnb.com/rooms/15659032,True
325,https://www.airbnb.com/rooms/15666062,True
326,https://www.airbnb.com/rooms/15868906,True
327,https://www.airbnb.com/rooms/16019116,True
328,https://www.airbnb.com/rooms/16310732,True
329,https://www.airbnb.com/rooms/16453692,True
330,https://www.airbnb.com/rooms/16811881,True
331,https://www.airbnb.com/rooms/17559874,True
332,https://www.airbnb.com/rooms/17750102,False
333,https://www.airbnb.com/rooms/17807273,False
334,https://www.airbnb.com/rooms/17955423,False
335,https://www.airbnb.com/rooms/261509,True
336,https://www.airbnb.com/rooms/984850,True
337,https://www.airbnb.com/rooms/2479036,True
338,https://www.airbnb.com/rooms/3555569,False
339,https://www.airbnb.com/rooms/5135755.0,False
340,https://www.airbnb.com/rooms/6033308.0,False
341,https://www.airbnb.com/rooms/6763763,True
342,https://www.airbnb.com/rooms/6992489,True
343,https://www.airbnb.com/rooms/8503562,True
344,https://www.airbnb.com/rooms/8633981,True
345,https://www.airbnb.com/rooms/8635380,True
346,https://www.airbnb.com/rooms/8762178,True
347,https://www.airbnb.com/rooms/8762885,True
348,https://www.airbnb.com/rooms/8925426,True
349,https://www.airbnb.com/rooms/10831483,True
350,https://www.airbnb.com/rooms/11278906,True
351,https://www.airbnb.com/rooms/11874353,True
352,https://www.airbnb.com/rooms/11894229,True
353,https://www.airbnb.com/rooms/12697925,True
354,https://www.airbnb.com/rooms/12836660,True
355,https://www.airbnb.com/rooms/12836869,True
356,https://www.airbnb.com/rooms/12991101,True
357,https://www.airbnb.com/rooms/13390160,True
358,https://www.airbnb.com/rooms/13658234,False
359,https://www.airbnb.com/rooms/13883119,False
360,https://www.airbnb.com/rooms/13883537,True
361,https://www.airbnb.com/rooms/14136848,False
362,https://www.airbnb.com/rooms/14235156,False
363,https://www.airbnb.com/rooms/14856686,False
364,https://www.airbnb.com/rooms/14963861,False
365,https://www.airbnb.com/rooms/15162267,True
366,https://www.airbnb.com/rooms/15222577,True
367,https://www.airbnb.com/rooms/15260364,False
368,https://www.airbnb.com/rooms/15496483,True
369,https://www.airbnb.com/rooms/15692664,False
370,https://www.airbnb.com/rooms/15884243,False
371,https://www.airbnb.com/rooms/16043186,False
372,https://www.airbnb.com/rooms/16839975,True
373,https://www.airbnb.com/rooms/16896144,False
374,https://www.airbnb.com/rooms/16914048,True
375,https://www.airbnb.com/rooms/17432991,True
376,https://www.airbnb.com/rooms/17514778,True
377,https://www.airbnb.com/rooms/17519346,True
378,https://www.airbnb.com/rooms/10587549,True
379,https://www.airbnb.com/rooms/10595206,True
380,https://www.airbnb.com/rooms/10610160,True
381,https://www.airbnb.com/rooms/10610383,True
382,https://www.airbnb.com/rooms/10634059,True
383,https://www.airbnb.com/rooms/10634388,True
384,https://www.airbnb.com/rooms/3594191,True
385,https://www.airbnb.com/rooms/4235885,True
386,https://www.airbnb.com/rooms/4238100,True
387,https://www.airbnb.com/rooms/4258288,True
388,https://www.airbnb.com/rooms/4823320,True
389,https://www.airbnb.com/rooms/5413511.0,False
390,https://www.airbnb.com/rooms/6130069.0,False
391,https://www.airbnb.com/rooms/6267679.0,False
392,https://www.airbnb.com/rooms/6359071.0,False
393,https://www.airbnb.com/rooms/6363802.0,False
394,https://www.airbnb.com/rooms/6383224.0,False
395,https://www.airbnb.com/rooms/6818779,True
396,https://www.airbnb.com/rooms/6957055,True
397,https://www.airbnb.com/rooms/7021658,True
398,https://www.airbnb.com/rooms/7116665,True
399,https://www.airbnb.com/rooms/8743574,True
400,https://www.airbnb.com/rooms/8884026,True
401,https://www.airbnb.com/rooms/9008966,False
402,https://www.airbnb.com/rooms/10906408,False
403,https://www.airbnb.com/rooms/11055518,True
404,https://www.airbnb.com/rooms/11304103,True
405,https://www.airbnb.com/rooms/11304686,True
406,https://www.airbnb.com/rooms/11342303,True
407,https://www.airbnb.com/rooms/11399413,True
408,https://www.airbnb.com/rooms/11874066,False
409,https://www.airbnb.com/rooms/11874600,True
410,https://www.airbnb.com/rooms/12008415,True
411,https://www.airbnb.com/rooms/12028143,True
412,https://www.airbnb.com/rooms/12312216,True
413,https://www.airbnb.com/rooms/12312246,True
414,https://www.airbnb.com/rooms/12448898,True
415,https://www.airbnb.com/rooms/12783654,True
416,https://www.airbnb.com/rooms/12783833,False
417,https://www.airbnb.com/rooms/12883793,True
418,https://www.airbnb.com/rooms/12905138,True
419,https://www.airbnb.com/rooms/13061186,True
420,https://www.airbnb.com/rooms/13077320,True
421,https://www.airbnb.com/rooms/13543796,True
422,https://www.airbnb.com/rooms/14029094,True
423,https://www.airbnb.com/rooms/14121363,False
424,https://www.airbnb.com/rooms/16096456,True
425,https://www.airbnb.com/rooms/16194375,True
426,https://www.airbnb.com/rooms/16312075,False
427,https://www.airbnb.com/rooms/16401833,True
428,https://www.airbnb.com/rooms/16616242,True
429,https://www.airbnb.com/rooms/17515059,True
430,https://www.airbnb.com/rooms/17649922,True
431,https://www.airbnb.com/rooms/17759137,True
432,https://www.airbnb.com/rooms/17861221,False
433,https://www.airbnb.com/rooms/17875582,False
434,https://www.airbnb.com/rooms/10614232,True
435,https://www.airbnb.com/rooms/7202559,True
436,https://www.airbnb.com/rooms/11419765,True
437,https://www.airbnb.com/rooms/12611248,False
438,https://www.airbnb.com/rooms/12901404,True
439,https://www.airbnb.com/rooms/15045157,True
440,https://www.airbnb.com/rooms/15129119,True
441,https://www.airbnb.com/rooms/15590834,True
442,https://www.airbnb.com/rooms/17480893,True
443,https://www.airbnb.com/rooms/262581,True
444,https://www.airbnb.com/rooms/648048,True
445,https://www.homeaway.com/vacation-rental/p948339vb,True
446,https://www.homeaway.com/vacation-rental/p3544305,False
447,https://www.homeaway.com/vacation-rental/p932482vb,True
448,https://www.homeaway.com/vacation-rental/p3499577,True
449,https://www.homeaway.com/vacation-rental/p3738495,True
450,https://www.homeaway.com/vacation-rental/p4223998,False
451,https://www.homeaway.com/vacation-rental/p991130vb,True
452,https://www.homeaway.com/vacation-rental/p1012106vb,True
453,https://www.homeaway.com/vacation-rental/p4223997,False
454,https://www.homeaway.com/vacation-rental/p1012108vb,True
455,https://www.homeaway.com/vacation-rental/p4222415,True
456,https://www.homeaway.com/vacation-rental/p383258vb,False
457,https://www.homeaway.com/vacation-rental/p1023066vb,True
458,https://www.homeaway.com/vacation-rental/p3244282,True
459,https://www.homeaway.com/vacation-rental/p1019485vb,True
460,https://www.homeaway.com/vacation-rental/p4361313,True
461,https://www.homeaway.com/vacation-rental/p4231456,False
462,https://www.homeaway.com/vacation-rental/p3248983,True
463,https://www.homeaway.com/vacation-rental/p1012105vb,True
464,https://www.homeaway.com/vacation-rental/p4442430,True
465,https://www.homeaway.com/vacation-rental/p4163943,True
466,https://www.homeaway.com/vacation-rental/p3740463,True
467,https://www.homeaway.com/vacation-rental/p686230vb,True
468,https://www.homeaway.com/vacation-rental/p4224745,False
469,https://www.homeaway.com/vacation-rental/p1012107vb,True
470,https://www.homeaway.com/vacation-rental/p1019475vb,True
471,https://www.homeaway.com/vacation-rental/p4231967,False
472,https://www.homeaway.com/vacation-rental/p4231970,False
473,https://www.homeaway.com/vacation-rental/p344946vb,True
474,https://www.homeaway.com/vacation-rental/p1019477vb,True
475,https://www.homeaway.com/vacation-rental/p221750,True
